,player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
349,275,Riyad Mahrez,Mahrez,12,man_city,MCI,MID,4.9,1.0,,,a,54,0.1,6.7,3.9,115,23,34,40,19,18,29,18,2,1445163,1357746,,,-1,1,-4,4,2.0,1.5,81,12592,36099,4,1,5,10,0,0,0,6,186,2.0,,3.0,,4.0,
350,276,Raheem Sterling,Sterling,12,man_city,MCI,MID,5.4,5.8,,2020-11-15T19:00:21.318165Z,a,76,0.5,6.7,5.5,72,45,13,19,32,6,19,11,1,953929,911486,100.0,100.0,0,0,-1,1,6.8,6.3,114,54632,21818,4,5,6,11,0,0,0,9,212,,,2.0,,6.0,
351,277,João Pedro Cavaco Cancelo,Cancelo,12,man_city,MCI,DEF,5.0,4.8,,2020-09-21T22:00:11.898705Z,a,55,0.8,9.5,12.1,125,22,153,49,4,29,61,9,0,949293,319696,100.0,100.0,1,-1,3,-3,5.8,5.3,58,177861,25337,0,1,6,6,0,0,0,10,245,,,,,,
352,278,Ederson Santana de Moraes,Ederson,12,man_city,MCI,GKP,4.1,4.0,Illness - 50% chance of playing,2021-01-01T14:30:20.473224Z,d,57,0.7,9.5,5.1,126,623,623,18,73,73,271,18,0,327689,372706,50.0,25.0,0,0,0,0,2.5,1.1,60,4888,46839,0,0,7,12,0,0,25,1,254,,,,,,
353,279,Nathan Aké,Aké,12,man_city,MCI,DEF,3.5,1.6,Unknown - 75% chance of playing,2021-01-03T19:00:22.353740Z,d,21,0.3,3.9,3.1,255,278,308,97,82,99,301,98,0,261546,576970,75.0,100.0,0,0,-1,1,2.0,2.1,54,1371,10120,1,0,2,7,0,0,0,1,97,,,,,,
354,280,Aymeric Laporte,Laporte,12,man_city,MCI,DEF,3.0,0.0,Hamstring injury - 75% chance of playing,2021-01-03T19:00:22.368859Z,d,12,0.0,2.0,2.4,324,297,345,125,92,127,350,125,0,140689,334465,75.0,100.0,0,0,0,0,0.8,0.5,60,2921,10542,0,0,1,4,0,0,0,2,62,,,,,,
355,281,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,12,man_city,MCI,MID,2.1,1.4,,2020-09-08T22:30:12.089513Z,a,19,0.2,2.6,0.6,290,154,130,123,97,70,210,98,0,56736,84681,100.0,100.0,0,0,-1,1,2.4,1.9,74,2764,1960,0,0,4,4,0,0,0,0,94,,,,,,
356,282,Gabriel Fernando de Jesus,Jesus,12,man_city,MCI,FWD,4.0,0.8,,2020-12-25T12:30:19.809330Z,a,28,0.1,3.1,0.9,243,153,78,29,22,32,154,30,0,347532,433370,100.0,0.0,0,0,-4,4,1.8,0.0,91,1582,2610,2,1,3,5,0,0,0,4,84,,,,,5.0,
357,283,Oleksandr Zinchenko,Zinchenko,12,man_city,MCI,DEF,1.5,0.4,,2020-12-14T19:00:18.566129Z,a,3,0.1,0.5,0.2,401,378,363,159,140,136,417,158,0,8381,26560,100.0,100.0,0,0,0,0,1.4,0.9,55,2210,522,0,0,0,1,0,0,0,0,16,,,,,,
358,284,Phil Foden,Foden,12,man_city,MCI,MID,4.4,3.4,,,a,48,0.5,7.7,4.5,158,113,64,61,76,35,87,50,1,1009107,1054533,,,0,0,-3,3,4.4,3.9,62,73801,14000,3,3,2,6,0,0,0,5,156,4.0,,,,,
359,285,Tommy Doyle,Doyle,12,man_city,MCI,MID,0.0,0.0,Illness - 50% chance of playing,2021-01-03T19:00:22.393930Z,d,0,0.0,0.0,0.1,534,520,507,201,202,198,539,201,0,6526,9078,50.0,,0,0,-1,1,0.5,0.5,44,47,323,0,0,0,0,0,0,0,0,0,,,,,,
360,286,Rodrigo Hernandez,Rodrigo,12,man_city,MCI,MID,2.0,2.0,,,a,30,0.4,5.6,0.4,121,63,117,44,43,63,84,47,0,38141,53578,,,0,0,-1,1,3.0,2.5,54,1500,1703,0,0,5,13,0,0,0,0,205,,,,,,
361,287,Ferran Torres,Torres,12,man_city,MCI,MID,3.3,2.4,Illness - 50% chance of playing,2021-01-03T19:00:22.407569Z,d,33,0.3,4.8,1.3,254,183,54,106,114,29,147,79,0,243448,235879,50.0,,0,0,-1,1,1.7,2.9,69,4819,17596,2,1,4,6,0,0,0,0,71,,,,,,
362,288,Eric Garcia,Garcia,12,man_city,MCI,DEF,1.0,0.0,Illness - 50% chance of playing,2020-12-09T23:30:20.029734Z,d,3,0.0,0.6,0.2,357,308,400,136,98,154,382,142,0,9882,23490,50.0,50.0,0,0,-3,3,0.5,0.2,47,58,264,0,0,0,6,0,0,0,0,35,,,,,,
363,537,Adrián Bernabé,Bernabé,12,man_city,MCI,MID,0.0,0.0,,2020-09-24T23:30:12.771005Z,a,0,0.0,0.0,0.0,563,552,540,219,220,217,567,219,0,1144,1031,100.0,100.0,0,0,0,0,1.0,0.5,45,39,46,0,0,0,0,0,0,0,0,0,,,,,,
364,538,Zack Steffen,Steffen,12,man_city,MCI,GKP,2.0,0.4,,,a,2,0.1,0.5,0.6,423,515,501,30,44,41,437,30,0,15149,3805,,,0,0,-1,1,1.4,0.9,44,13374,2460,0,0,0,1,0,0,1,0,8,,,,,,
365,539,Liam Delap,Delap,12,man_city,MCI,FWD,1.0,0.0,,,a,1,0.0,0.2,1.1,538,423,382,61,59,58,452,60,0,205485,154987,,,0,0,-1,1,1.0,0.5,44,8301,7659,0,0,0,4,0,0,0,0,0,,,,,,
366,552,Cole Palmer,Palmer,12,man_city,MCI,MID,0.0,0.0,Illness - Expected back 17 Jan,2021-01-06T11:00:24.427425Z,i,0,0.0,0.0,0.0,537,523,511,204,205,202,542,204,0,1253,1125,0.0,,0,0,-1,1,0.0,0.5,44,94,88,0,0,0,0,0,0,0,0,0,,,,,,
367,556,Rúben Santos Gato Alves Dias,Dias,12,man_city,MCI,DEF,4.0,4.6,,,a,52,0.8,9.0,9.4,114,313,158,44,103,30,187,53,0,785909,201964,,,1,-1,3,-3,5.6,5.1,58,104393,24388,0,0,7,7,0,0,0,3,249,,,,,,
368,595,James Trafford,Trafford,12,man_city,MCI,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,484,465,441,49,24,20,489,49,0,10371,4599,,,0,0,0,0,1.0,0.5,40,1035,675,0,0,0,0,0,0,0,0,0,,,,,,
369,608,Scott Carson,Carson,12,man_city,MCI,GKP,0.0,0.0,Illness - Expected back 17 Jan,2021-01-06T11:00:24.515426Z,i,0,0.0,0.0,0.0,464,443,418,34,7,3,469,34,0,2964,793,0.0,,0,0,0,0,0.0,0.5,40,845,428,0,0,0,0,0,0,0,0,0,,,,,,
370,609,Felix Nmecha,Nmecha,12,man_city,MCI,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,552,541,529,209,210,207,556,209,0,98,58,,,0,0,0,0,1.0,0.5,45,30,19,0,0,0,0,0,0,0,0,0,,,,,,
371,622,Luke Mbete,Mbete,12,man_city,MCI,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,487,468,444,188,189,175,492,189,0,94,19,,,0,0,0,0,2.2,1.7,40,94,19,0,0,0,0,0,0,0,0,0,,,,,,
372,623,Taylor Harwood-Bellis,Harwood-Bellis,12,man_city,MCI,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,482,463,439,186,187,173,487,187,0,89,19,,,0,0,0,0,2.2,1.7,40,89,19,0,0,0,0,0,0,0,0,0,,,,,,
373,289,Sergio Romero,Romero,13,man_utd,MUN,GKP,0.0,0.0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T11:00:13.071653Z,n,0,0.0,0.0,0.1,597,588,582,73,61,60,599,73,0,496,7835,0.0,0.0,0,0,-1,1,0.0,0.0,49,6,51,0,0,0,0,0,0,0,0,0,,,,,,
374,290,Juan Mata,Mata,13,man_utd,MUN,MID,3.2,0.2,,,a,19,0.0,3.3,0.1,311,145,208,136,93,112,254,119,0,10335,15079,,,0,0,-2,2,1.2,0.7,58,135,381,0,3,1,3,0,0,0,0,76,3.0,,4.0,,5.0,
375,291,David de Gea,de Gea,13,man_utd,MUN,GKP,3.0,3.5,,2020-12-05T23:30:17.656720Z,a,42,0.7,7.9,4.8,109,609,607,17,68,67,263,17,1,192022,256857,100.0,100.0,0,0,-2,2,4.5,4.0,53,48141,9456,0,0,4,21,0,0,29,3,203,,,,,,
376,292,Chris Smalling,Smalling,13,man_utd,MUN,DEF,0.0,0.0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,u,0,0.0,0.0,0.1,599,590,584,219,219,216,601,219,0,1904,12018,0.0,0.0,0,0,-1,1,0.0,0.0,49,3,50,0,0,0,0,0,0,0,0,0,,,,,,
377,293,Odion Ighalo,Ighalo,13,man_utd,MUN,FWD,1.0,0.0,,,a,1,0.0,0.2,0.2,624,431,396,80,62,61,453,61,0,7101,22390,,,0,0,-4,4,1.0,0.5,61,145,254,0,0,0,1,0,0,0,0,1,,,,,,
378,294,Marcos Rojo,Rojo,13,man_utd,MUN,DEF,0.0,0.0,Calf injury - Expected back 17 Jan,2020-11-20T14:30:28.947231Z,i,0,0.0,0.0,0.0,585,576,568,216,216,213,587,216,0,938,4297,0.0,0.0,0,0,-2,2,0.0,0.0,48,16,39,0,0,0,0,0,0,0,0,0,,,,,,
379,295,Nemanja Matic,Matic,13,man_utd,MUN,MID,1.9,0.8,,,a,17,0.2,3.5,0.2,262,190,304,111,119,156,279,131,0,14335,24537,,,0,0,-2,2,1.8,1.3,48,409,574,0,1,2,11,0,0,0,0,100,,,,,,
380,296,Paul Pogba,Pogba,13,man_utd,MUN,MID,2.8,2.7,,2020-11-22T12:00:23.153609Z,a,37,0.4,4.8,1.4,203,132,107,83,85,58,153,82,0,129745,188271,100.0,100.0,0,0,-3,3,3.7,3.2,77,9213,4142,1,2,2,14,0,0,0,3,134,,,3.0,,3.0,
381,297,Phil Jones,Jones,13,man_utd,MUN,DEF,0.0,0.0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T09:30:16.753619Z,n,0,0.0,0.0,0.0,587,578,570,217,217,214,589,217,0,534,4651,0.0,0.0,0,0,-2,2,0.0,0.0,48,4,22,0,0,0,0,0,0,0,0,0,,,,,,
382,298,Harry Maguire,Maguire,13,man_utd,MUN,DEF,2.9,2.7,,2020-11-19T12:00:17.061461Z,a,46,0.5,8.5,4.5,56,271,58,17,78,2,80,14,1,293889,303202,100.0,100.0,0,0,-1,1,3.7,3.2,54,31301,15284,1,1,4,24,0,0,0,2,276,,,,,,
383,299,Frederico Rodrigues de Paula Santos,Fred,13,man_utd,MUN,MID,1.9,1.5,,,a,23,0.3,4.3,0.2,186,134,252,73,86,128,201,95,0,18383,20694,,,0,0,-2,2,2.5,2.0,53,1164,1192,0,0,4,12,0,0,0,0,146,,,5.0,,,
384,300,Luke Shaw,Shaw,13,man_utd,MUN,DEF,2.4,2.5,,2020-12-22T16:30:16.980998Z,a,29,0.5,6.0,1.5,164,29,270,65,7,84,107,23,1,139876,158760,100.0,100.0,0,0,-2,2,3.5,3.0,48,22737,6489,0,1,2,18,0,0,0,7,201,4.0,,,,,
385,301,Jesse Lingard,Lingard,13,man_utd,MUN,MID,0.0,0.0,,2020-10-20T00:00:14.327114Z,a,0,0.0,0.0,0.1,620,619,619,247,247,247,621,247,0,5583,15658,100.0,100.0,0,0,-1,1,1.0,0.5,59,227,241,0,0,0,0,0,0,0,0,0,,,,,6.0,
386,302,Bruno Miguel Borges Fernandes,Fernandes,13,man_utd,MUN,MID,8.1,8.3,,,a,130,0.7,11.5,53.0,1,1,15,1,1,7,1,1,6,4208915,1603250,,,1,-1,8,-8,9.3,8.8,113,186844,11477,11,8,4,19,0,1,0,22,463,1.0,,1.0,,1.0,
387,303,Anthony Martial,Martial,13,man_utd,MUN,FWD,3.6,5.3,,2020-12-05T23:00:20.420282Z,a,43,0.6,4.9,6.0,166,97,37,18,10,18,56,17,1,765614,1225989,100.0,100.0,0,0,-3,3,6.3,5.8,87,84234,17941,2,5,1,18,0,0,0,2,140,,,,,4.0,
388,304,Andreas Pereira,Pereira,13,man_utd,MUN,MID,0.0,0.0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,n,0,0.0,0.0,0.0,593,584,577,232,233,230,595,232,0,962,5419,0.0,0.0,0,0,-2,2,0.0,0.0,48,4,21,0,0,0,0,0,0,0,0,0,,,,,,
389,305,Dean Henderson,Henderson,13,man_utd,MUN,GKP,1.7,0.2,,,a,5,0.0,1.0,1.4,314,607,604,22,67,66,378,22,0,15325,133279,,,0,0,-3,3,1.2,0.7,52,322,1904,0,0,0,3,0,0,11,0,38,,,,,,
390,306,Marcus Rashford,Rashford,13,man_utd,MUN,MID,5.2,5.8,,2020-12-27T02:00:17.918426Z,a,84,0.6,8.8,12.6,14,31,12,7,22,5,11,7,2,1520039,1102184,100.0,100.0,1,-1,1,-1,6.8,6.3,96,108275,48640,7,4,4,22,0,0,0,4,243,,,2.0,,2.0,
391,307,Axel Tuanzebe,Tuanzebe,13,man_utd,MUN,DEF,0.3,0.0,,2020-09-11T11:00:09.121147Z,a,1,0.0,0.2,0.1,425,404,456,165,158,184,442,167,0,16780,13568,100.0,100.0,0,0,-3,3,1.0,0.5,42,720,679,0,0,0,1,0,0,0,0,1,,,,,,
392,308,Victor Lindelöf,Lindelöf,13,man_utd,MUN,DEF,3.3,3.2,,2020-12-26T15:00:16.455308Z,a,43,0.7,9.0,1.3,99,238,244,37,57,73,193,56,0,121736,171114,100.0,50.0,0,0,-2,2,4.2,1.9,48,3147,10014,1,1,3,16,0,0,0,1,228,,,,,,
393,309,Scott McTominay,McTominay,13,man_utd,MUN,MID,3.0,4.5,,2020-12-20T18:30:16.108254Z,a,42,0.9,8.6,1.1,104,118,182,36,79,99,131,68,1,106039,57464,100.0,100.0,0,0,-1,1,5.5,5.0,49,22613,10814,2,1,2,14,0,0,0,3,183,,,,,,
394,310,Eric Bailly,Bailly,13,man_utd,MUN,DEF,2.0,1.8,,2020-10-20T00:00:14.389245Z,a,10,0.4,2.0,0.7,302,399,318,116,153,107,352,127,0,41432,26956,100.0,100.0,0,0,-1,1,2.8,2.3,49,21184,4114,0,0,1,10,0,0,0,3,70,,,,,,
395,311,Daniel James,James,13,man_utd,MUN,MID,1.8,1.3,,,a,11,0.2,1.8,0.2,325,224,111,142,133,59,248,116,0,11510,27634,,,0,0,-3,3,2.3,1.8,62,374,653,1,0,0,5,0,0,0,0,43,,,,,,
396,312,Timothy Fosu-Mensah,Fosu-Mensah,13,man_utd,MUN,DEF,0.0,0.0,,,a,0,0.0,0.0,0.1,395,290,330,155,87,117,380,141,0,4908,8973,,,0,0,-2,2,1.0,0.5,43,129,174,0,0,0,2,0,0,0,0,17,,,,,,
397,313,Aaron Wan-Bissaka,Wan-Bissaka,13,man_utd,MUN,DEF,3.5,3.3,,2020-12-22T16:30:17.008855Z,a,49,0.6,9.2,10.4,48,150,235,13,34,69,126,32,0,579438,836077,100.0,100.0,0,0,-2,2,4.3,3.8,53,116347,16896,1,1,4,19,0,0,0,3,266,,,,,,
398,314,José Diogo Dalot Teixeira,Dalot,13,man_utd,MUN,DEF,0.0,0.0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,n,0,0.0,0.0,0.0,595,586,580,218,218,215,597,218,0,457,3512,0.0,0.0,0,0,-2,2,0.0,0.0,48,3,26,0,0,0,0,0,0,0,0,0,,,,,,
399,315,Mason Greenwood,Greenwood,13,man_utd,MUN,MID,2.3,1.3,,2020-11-07T15:00:20.967409Z,a,23,0.2,3.2,2.0,308,188,83,134,117,45,206,96,0,310385,688736,100.0,100.0,0,0,-4,4,2.3,1.8,71,1624,6369,1,0,2,13,0,0,0,0,70,5.0,,,,,
400,316,Tahith Chong,Chong,13,man_utd,MUN,MID,0.0,0.0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,n,0,0.0,0.0,0.0,535,521,508,202,203,199,540,202,0,785,1380,0.0,0.0,0,0,-1,1,0.0,0.0,44,11,21,0,0,0,0,0,0,0,0,0,,,,,,
401,317,James Garner,Garner,13,man_utd,MUN,MID,0.0,0.0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,n,0,0.0,0.0,0.0,536,522,509,203,204,200,541,203,0,2385,6573,0.0,0.0,0,0,-1,1,0.0,0.0,44,6,58,0,0,0,0,0,0,0,0,0,,,,,,
402,318,Brandon Williams,Williams,13,man_utd,MUN,DEF,1.0,0.0,,,a,1,0.0,0.2,0.6,446,421,457,171,168,185,455,172,0,23467,99123,,,0,0,-3,3,1.0,0.5,42,417,1544,0,0,0,0,0,0,0,0,3,,,,,,
403,319,Teden Mengi,Mengi,13,man_utd,MUN,DEF,0.0,0.0,,,a,0,0.0,0.0,0.9,459,438,411,178,179,162,464,179,0,68868,59939,,,0,0,-1,1,1.0,0.5,39,1376,3959,0,0,0,0,0,0,0,0,0,,,,,,
404,495,Donny van de Beek,van de Beek,13,man_utd,MUN,MID,1.6,0.3,,,a,16,0.0,2.4,1.5,298,268,254,129,152,130,303,143,0,164408,326204,,,0,0,-4,4,1.3,0.8,66,475,2749,1,0,0,9,0,0,0,0,62,,,,,,
405,568,Alex Nicolao Telles,Telles,13,man_utd,MUN,DEF,2.5,0.5,,2020-11-29T17:00:23.962457Z,a,15,0.1,2.7,1.0,266,131,311,101,30,101,255,83,0,250462,195555,100.0,100.0,0,0,0,0,1.5,1.0,55,3757,11233,0,1,1,6,0,0,0,0,92,2.0,,,,,
406,569,Edinson Cavani,Cavani,13,man_utd,MUN,FWD,3.3,1.2,,2020-12-31T15:30:24.675304Z,a,30,0.2,3.8,1.0,200,277,84,23,42,34,190,33,1,391292,341073,100.0,0.0,0,0,-2,2,2.2,0.0,78,8277,14091,3,2,1,3,0,0,0,3,111,,,,,,
407,575,Facundo Pellistri,Pellistri,13,man_utd,MUN,MID,0.0,0.0,Illness - Unknown return date,2021-01-08T18:00:22.743097Z,i,0,0.0,0.0,0.0,611,608,605,242,243,241,613,242,0,1051,1071,0.0,,0,0,-3,3,0.0,0.5,52,27,25,0,0,0,0,0,0,0,0,0,,,,,,
408,604,Lee Grant,Grant,13,man_utd,MUN,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,463,442,416,33,6,2,468,33,0,5859,2389,,,0,0,0,0,1.0,0.5,40,705,441,0,0,0,0,0,0,0,0,0,,,,,,
409,320,Andy Carroll,Carroll,14,newcastle,NEW,FWD,2.2,1.5,,2020-11-26T13:00:26.091436Z,a,20,0.3,3.8,0.4,328,317,120,37,45,38,273,40,0,51660,71209,100.0,100.0,0,0,-3,3,1.5,1.0,52,5069,1506,1,1,1,4,0,0,0,3,57,,,,,,
410,321,Jonjo Shelvey,Shelvey,14,newcastle,NEW,MID,1.9,0.8,,2020-12-27T01:00:21.199473Z,a,17,0.2,3.2,0.1,230,109,156,91,73,86,173,90,0,8586,25173,100.0,100.0,0,0,-2,2,0.8,0.3,53,269,231,0,0,2,11,0,0,0,0,99,2.0,,1.0,,,
411,322,Matt Ritchie,Ritchie,14,newcastle,NEW,MID,1.6,1.3,,2020-09-27T16:00:17.085028Z,a,11,0.3,2.2,0.1,291,68,272,124,47,138,216,101,0,3020,7982,100.0,100.0,0,0,-1,1,1.3,0.8,49,587,255,0,0,1,7,0,0,0,0,63,1.0,,5.0,,2.0,
412,323,Federico Fernández,Fernández,14,newcastle,NEW,DEF,2.1,2.0,,2020-12-21T04:00:22.133224Z,a,32,0.4,6.8,1.8,50,263,348,15,72,129,189,54,0,67521,110151,100.0,100.0,0,0,-3,3,2.0,1.5,47,23009,4677,0,0,3,25,0,0,0,4,240,,,,,,
413,324,Ciaran Clark,Clark,14,newcastle,NEW,DEF,2.9,2.7,,2020-09-25T12:30:12.786911Z,a,23,0.6,5.1,0.8,182,335,203,71,120,52,256,84,0,28726,13987,100.0,100.0,0,0,0,0,2.7,2.2,45,12603,2848,1,0,2,13,0,0,0,0,119,,,,,,
414,325,Karl Darlow,Darlow,14,newcastle,NEW,GKP,3.8,2.8,,2020-10-17T22:00:19.734313Z,a,61,0.6,12.2,4.2,9,598,592,3,63,62,127,3,0,254618,167369,100.0,100.0,0,0,0,0,2.8,2.3,50,42314,8671,0,0,3,26,1,0,64,6,322,,,,,,
415,326,Martin Dubravka,Dubravka,14,newcastle,NEW,GKP,0.0,0.0,,2020-08-27T11:00:09.134616Z,a,0,0.0,0.0,0.2,586,577,569,72,60,58,588,72,0,3055,19632,100.0,100.0,0,0,-2,2,0.0,-0.5,48,1427,546,0,0,0,0,0,0,0,0,0,,,,,,
416,327,Florian Lejeune,Lejeune,14,newcastle,NEW,DEF,0.0,0.0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,n,0,0.0,0.0,0.0,505,487,468,196,197,188,510,197,0,357,2623,0.0,0.0,0,0,-2,2,0.0,0.0,43,5,15,0,0,0,0,0,0,0,0,0,,,,,,
417,328,Jamaal Lascelles,Lascelles,14,newcastle,NEW,DEF,1.8,0.0,,2020-11-21T15:00:21.748132Z,a,14,0.0,3.3,0.8,231,397,298,92,151,96,308,101,0,76375,266965,100.0,0.0,0,0,-3,3,0.0,0.0,42,663,2411,0,0,1,13,0,0,0,0,102,,,,,,
418,329,Dwight Gayle,Gayle,14,newcastle,NEW,FWD,2.8,1.8,,2020-08-27T12:30:12.628215Z,a,11,0.3,1.9,0.0,355,331,230,40,46,47,340,44,0,3748,4542,100.0,100.0,0,0,-1,1,1.8,1.3,59,706,422,1,0,0,3,0,0,0,3,38,,,,,,
419,330,Christian Atsu,Atsu,14,newcastle,NEW,MID,0.0,0.0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,n,0,0.0,0.0,0.0,610,606,602,241,242,240,612,241,0,918,6001,0.0,0.0,0,0,-3,3,0.0,0.0,52,2,26,0,0,0,0,0,0,0,0,0,,,,,,
420,331,Paul Dummett,Dummett,14,newcastle,NEW,DEF,2.0,0.3,,2020-12-28T04:00:20.351447Z,a,2,0.1,0.5,0.0,442,407,498,169,159,200,450,170,0,483,1632,100.0,75.0,0,0,-1,1,0.3,-0.2,44,141,58,0,0,0,1,0,0,0,0,6,,,,,,
421,332,Javier Manquillo,Manquillo,14,newcastle,NEW,DEF,2.7,0.0,,,a,16,0.0,3.7,0.2,327,223,336,127,54,122,325,112,0,18852,32727,,,0,0,-2,2,0.0,-0.5,43,458,663,0,0,2,7,0,0,0,0,76,,,,,,
422,333,Emil Krafth,Krafth,14,newcastle,NEW,DEF,1.5,0.3,,2020-10-02T09:30:18.851322Z,a,6,0.1,1.4,0.1,323,293,366,124,90,139,351,126,0,2367,5977,100.0,100.0,0,0,-2,2,0.3,-0.2,43,99,137,0,1,0,9,0,0,0,0,49,,,,,,
423,334,Fabian Schär,Schär,14,newcastle,NEW,DEF,1.5,1.2,,2020-10-03T21:30:19.369147Z,a,15,0.2,3.1,0.2,232,389,373,93,148,142,322,111,0,9603,6655,100.0,100.0,0,0,-1,1,1.2,0.7,49,3564,878,0,0,1,12,0,0,0,0,94,,,4.0,,,
424,335,DeAndre Yedlin,Yedlin,14,newcastle,NEW,DEF,2.2,1.8,,2020-09-30T22:00:14.595821Z,a,11,0.4,2.6,0.7,337,261,324,131,70,113,341,123,0,18739,26921,100.0,100.0,0,0,-2,2,1.8,1.3,43,8780,2190,0,0,1,5,0,0,0,0,55,,,,,,
425,336,Isaac Hayden,Hayden,14,newcastle,NEW,MID,1.5,1.3,,2020-12-30T23:00:16.404951Z,a,18,0.3,3.8,0.1,246,237,227,101,142,116,269,127,0,3946,8232,100.0,0.0,0,0,-3,3,1.3,0.0,47,278,243,0,0,2,17,0,0,0,0,92,,,,,,
426,337,Rolando Aarons,Aarons,14,newcastle,NEW,MID,0.0,0.0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,n,0,0.0,0.0,0.0,592,583,576,231,232,229,594,231,0,1547,5978,0.0,0.0,0,0,-2,2,0.0,0.0,48,6,42,0,0,0,0,0,0,0,0,0,,,,,,
427,338,Allan Saint-Maximin,Saint-Maximin,14,newcastle,NEW,MID,3.5,0.0,Illness - Unknown return date,2020-11-27T12:00:23.892371Z,i,28,0.0,5.5,2.6,238,166,190,96,104,104,223,106,0,306082,1575219,0.0,0.0,0,0,-4,4,0.0,0.0,51,222,8369,1,1,3,11,0,0,0,2,86,,,,,,
428,339,Miguel Almirón,Almirón,14,newcastle,NEW,MID,2.3,2.8,,,a,35,0.5,6.2,0.5,176,99,94,70,67,50,123,66,0,36517,80562,,,0,0,-4,4,2.8,2.3,56,3517,2018,1,1,2,15,0,0,0,2,132,5.0,,,,,
429,340,Joelinton Cássio Apolinário de Lira,Joelinton,14,newcastle,NEW,FWD,2.4,2.5,,,a,36,0.4,6.3,0.6,188,144,67,22,21,28,115,25,1,68824,64538,,,0,0,-3,3,2.5,2.0,57,8926,4980,1,2,2,15,0,0,0,2,125,,,,,,
430,341,Yoshinori Muto,Muto,14,newcastle,NEW,FWD,0.0,0.0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,n,0,0.0,0.0,0.1,594,585,579,73,75,75,596,75,0,5671,26684,0.0,0.0,0,0,-2,2,0.0,0.0,48,25,97,0,0,0,0,0,0,0,0,0,,,,,,
431,342,Kelland Watts,Watts,14,newcastle,NEW,DEF,0.0,0.0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,n,0,0.0,0.0,0.2,458,437,410,177,178,161,463,178,0,7574,17014,0.0,0.0,0,0,-1,1,0.0,0.0,39,263,452,0,0,0,0,0,0,0,0,0,,,,,,
432,480,Sean Longstaff,Sean Longstaff,14,newcastle,NEW,MID,1.7,1.5,,,a,19,0.3,4.0,0.1,284,176,195,120,109,107,259,121,0,6810,10205,,,0,0,-3,3,1.5,1.0,47,739,505,0,0,1,15,0,0,0,1,98,4.0,,3.0,,,
433,485,Jeff Hendrick,Hendrick,14,newcastle,NEW,MID,3.8,1.2,,2020-12-28T04:00:20.833909Z,a,38,0.3,8.3,2.0,189,301,189,75,162,103,251,118,1,514433,493007,100.0,100.0,-1,1,-4,4,1.2,0.7,46,8108,9159,2,1,2,12,0,0,0,3,119,,,,,,
434,487,Matthew Longstaff,Matty Longstaff,14,newcastle,NEW,MID,2.0,1.2,,2020-09-11T17:30:09.532421Z,a,8,0.2,1.6,0.0,368,283,394,159,157,183,373,168,0,932,2932,100.0,100.0,0,0,-1,1,1.2,0.7,49,216,92,0,0,1,5,0,0,0,0,42,,,,,,
435,488,Mark Gillespie,Gillespie,14,newcastle,NEW,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,528,512,496,64,42,39,533,64,0,2132,5101,,,0,0,-1,1,0.0,-0.5,44,123,144,0,0,0,0,0,0,0,0,0,,,,,,
